target_gene,rank,integrated_score,causal_component,rwr,intdeg,gold
MYO1G,1437,0.2066089443577743,0.3047321892875715,2.235325299439316e-05,1,0
RHOF,1438,0.2062553302132085,0.3036921476859074,8.070456682749357e-05,4,0
ARHGEF12,1439,0.2060785231409256,0.3031721268850754,8.475146775291732e-05,5,0
CAPZA2,1440,0.2059017160686427,0.3026521060842433,0.00018994566711068208,12,0
LSS,1441,0.2057249089963598,0.3021320852834113,1.6734179338752947e-05,3,0
MAP3K21,1442,0.2055481019240769,0.3016120644825793,0.0,0,0
ATP5PD,1443,0.205371294851794,0.3010920436817472,3.927775294746143e-05,14,0
VOPP1,1444,0.2051944877795112,0.3005720228809152,0.0,0,0
ARNT,1445,0.2050176807072283,0.3000520020800832,0.0038451647303479335,6,0
AGMAT,1446,0.2048408736349454,0.2995319812792512,2.9235108712212698e-05,2,0
ARRDC3,1447,0.2046640665626625,0.2990119604784191,0.0,0,0
RRAD,1448,0.2044872594903796,0.2984919396775871,0.0001854650246914655,1,0
DEGS1,1449,0.2041336453458138,0.297451898075923,8.460230743883106e-07,2,0
ZNF490,1450,0.2039568382735309,0.296931877275091,0.0,0,0
FBXW4,1451,0.203780031201248,0.296411856474259,3.557775467223966e-05,3,0
SV2A,1452,0.2036032241289651,0.2958918356734269,6.154303079066661e-06,3,0
ZSWIM1,1453,0.2034264170566823,0.2953718148725949,3.390709975700473e-05,1,0
HSH2D,1454,0.2032496099843994,0.2948517940717629,0.00033578580751972173,2,0
EWSR1,1455,0.2030728029121165,0.2943317732709308,0.00017977089607244934,9,0
HEATR5A,1456,0.2028959958398336,0.2938117524700988,2.7347024300396465e-07,1,0
TGFBR2,1457,0.2027191887675507,0.2932917316692667,0.003159847005515371,8,0
DNAJC30,1458,0.2023655746229849,0.2922516900676027,5.499456785913625e-06,2,0
EAF2,1459,0.2023059240368467,0.1492459698387935,6.986299992567509e-06,1,0
CTU2,1460,0.202188767550702,0.2917316692667707,0.0,0,0
NOSIP,1461,0.2018351534061362,0.2906916276651066,3.885020660228192e-06,1,0
RELA,1462,0.2016583463338533,0.2901716068642745,0.004180924036401528,26,0
CMTM7,1463,0.2014815392615704,0.2896515860634425,0.0,0,0
MPV17L2,1464,0.2013969806960834,0.093603744149766,2.870446503221464e-06,3,0
FRA10AC1,1465,0.2013047321892876,0.2891315652626105,0.0,0,0
IGSF8,1466,0.2011279251170046,0.2886115444617784,1.3312025282262316e-05,1,0
DNASE1L1,1467,0.2009511180447218,0.2880915236609464,0.0,0,0
FHIP2A,1468,0.2007743109724389,0.2875715028601144,0.0,0,0
HPCAL1,1469,0.200597503900156,0.2870514820592824,0.0,0,0
TIMM21,1470,0.2004206968278731,0.2865314612584503,1.0019354062216969e-06,4,0
SLC48A1,1471,0.2002438897555902,0.2860114404576183,0.0,0,0
ST6GALNAC4,1472,0.1998902756110244,0.2849713988559542,2.5105165252053446e-06,3,0
TC2N,1473,0.1997134685387415,0.2844513780551222,1.3312568495549637e-05,1,0
BLVRB,1474,0.1995366614664586,0.2839313572542902,1.9845237532377574e-05,5,0
DHPS,1475,0.1993598543941757,0.2834113364534581,3.961040074173466e-06,1,0
ROCK2,1476,0.1991830473218929,0.2828913156526261,0.0005987490636327986,9,0
TUBA1C,1477,0.19900624024961,0.2823712948517941,6.489249049407788e-05,5,0
SH3BP2,1478,0.1984758190327613,0.2808112324492979,0.00018090996283315984,2,0
RBMX2,1479,0.1981222048881955,0.2797711908476339,6.473927075395084e-05,5,0
QNG1,1480,0.1979453978159126,0.2792511700468019,0.0,0,0
RNF139,1481,0.1975917836713468,0.2782111284451378,2.27036740449725e-05,3,0
TMED10,1482,0.1974149765990639,0.2776911076443057,1.1505047340806182e-05,5,0
POLRMT,1483,0.197238169526781,0.2771710868434737,6.150912209537165e-05,4,0
LMF2,1484,0.1970613624544982,0.2766510660426417,0.0,0,0
FOXD1,1485,0.1968845553822152,0.2761310452418096,0.0,0,0
NINJ1,1486,0.1967077483099324,0.2756110244409776,0.0,0,0
PCSK7,1487,0.1965309412376495,0.2750910036401456,4.079610290878406e-06,1,0
CCNE1,1488,0.1961773270930837,0.2740509620384815,0.0004316883572358345,17,0
PTBP1,1489,0.1960005200208008,0.2735309412376495,0.00014793159803888075,14,0
RBM15B,1490,0.1954920354894039,0.0878835153406136,3.4631168579443663e-06,1,0
MID1IP1,1491,0.1954700988039521,0.2719708788351534,0.0,0,0
CDKN2A,1492,0.1952932917316693,0.2714508580343214,0.0018788172151394252,32,0
MOSPD1,1493,0.1951164846593863,0.2709308372334893,0.0,0,0
EPHX2,1494,0.1947628705148206,0.2698907956318253,0.00016009374610242785,8,0
DPM3,1495,0.1945860634425377,0.2693707748309932,1.3917420523223462e-05,3,0
TUFT1,1496,0.1944092563702548,0.2688507540301612,0.0,0,0
PCIF1,1497,0.194055642225689,0.2678107124284971,1.1654271609767484e-05,1,0
ZNF581,1498,0.1938788351534061,0.2672906916276651,0.0,0,0
MAPK11,1499,0.1937020280811232,0.2667706708268331,0.0006863516712724917,9,0
KPNA4,1500,0.1934256236148603,0.1086843473738949,0.000588717282693277,2,0
EEF1AKMT1,1501,0.1933484139365574,0.265730629225169,0.0,1,0
MIEF2,1502,0.1931716068642746,0.2652106084243369,5.852726726526547e-07,2,0
HEXB,1503,0.1929947997919917,0.2646905876235049,5.17539211264546e-06,1,0
ABL2,1504,0.1929261448489664,0.0920436817472698,0.00030816504545533226,7,0
C1GALT1C1,1505,0.1929145342865155,0.1404056162246489,0.0,0,0
FBXO25,1506,0.1928179927197088,0.2641705668226729,2.6996260189121324e-05,2,0
PGBD2,1507,0.1926411856474258,0.2636505460218408,0.0,0,0
CD3E,1508,0.1925655775484681,0.0582423296931877,0.003655155352206192,17,0
KLHL7,1509,0.192464378575143,0.2631305252210088,3.940859356242939e-05,5,0
CYB5D2,1510,0.1922875715028601,0.2626105044201768,0.0,0,0
TMEM267,1511,0.1921107644305772,0.2620904836193448,0.0,0,0
TMEM217,1512,0.1920867634206878,0.1190847633905356,0.0,0,0
PSMD10,1513,0.1919339573582943,0.2615704628185127,0.0012451250786524092,8,0
NPTX1,1514,0.1917571502860114,0.2610504420176807,2.5920076212753276e-06,1,0
CDC123,1515,0.1915803432137285,0.2605304212168486,8.373389776663704e-05,3,0
RFNG,1516,0.1914035361414456,0.2600104004160166,0.0,0,0
GIPC1,1517,0.1912267290691627,0.2594903796151846,0.0,0,0
ATP5PO,1518,0.1910499219968799,0.2589703588143526,7.50189760666822e-05,14,0
PDIA3,1519,0.1908215564637516,0.0208008320332813,0.0005232796448086559,7,0
FXR2,1520,0.1903554478227996,0.0223608944357774,5.8436124137108444e-05,6,0
CCDC127,1521,0.1903426937077483,0.2568902756110244,0.0,0,0
ATP9A,1522,0.1901658866354654,0.2563702548101924,0.0,0,0
FAM120AOS,1523,0.1899890795631825,0.2558502340093603,0.0,0,0
ZNF587B,1524,0.1898122724908996,0.2553302132085283,0.0,0,0
JOSD1,1525,0.1894586583463338,0.2542901716068643,9.719794278530223e-05,5,0
TSC22D3,1526,0.189281851274051,0.2537701508060322,0.001129036766809524,4,0
FBXO46,1527,0.1889282371294852,0.2527301092043681,0.0,0,0
EHD1,1528,0.1887514300572023,0.2522100884035361,7.402664760879174e-07,1,0
VAV1,1529,0.1885746229849194,0.2516900676027041,0.0009240159516794717,5,0
AFDN,1530,0.1883978159126365,0.251170046801872,0.000403211495747274,8,0
CXorf38,1531,0.1882210088403536,0.25065002600104,0.0,0,0
NMB,1532,0.1880442017680707,0.250130005200208,4.816713716198411e-06,1,0
LATS2,1533,0.1878673946957878,0.2496099843993759,0.00010966190304265657,3,0
EXD3,1534,0.1876905876235049,0.2490899635985439,0.0,0,0
AP2B1,1535,0.187513780551222,0.2485699427977119,0.00029953405863337735,10,0
KDM5D,1536,0.1873369734789391,0.2480499219968798,2.1676474970366498e-05,3,0
CTSC,1537,0.1871601664066562,0.2475299011960478,0.0003723066210495172,3,0
IDH3A,1538,0.1866297451898076,0.2459698387935517,6.630157125282754e-05,8,0
DSTYK,1539,0.1864529381175247,0.2454498179927197,0.0,0,0
ZNF44,1540,0.1862761310452418,0.2449297971918876,2.8392520275713186e-05,1,0
CAB39,1541,0.1860993239729589,0.2444097763910556,1.1616319283503104e-05,1,0
UBR3,1542,0.185922516900676,0.2438897555902236,2.483559885392618e-05,3,0
ZSWIM3,1543,0.1857457098283931,0.2433697347893915,3.390709975700473e-05,1,0
ABI2,1544,0.1853920956838273,0.2423296931877275,0.00024373080091788407,9,0
PRPSAP1,1545,0.1850384815392615,0.2412896515860634,1.534859168663554e-05,2,0
INSL3,1546,0.1848616744669787,0.2407696307852314,4.20323172569187e-06,1,0
MTHFD2,1547,0.1846848673946958,0.2402496099843993,5.202255281327215e-05,3,0
TMEM126B,1548,0.1845080603224129,0.2397295891835673,0.0,0,0
CNKSR1,1549,0.18433125325013,0.2392095683827353,2.3791957282999516e-05,1,0
PIAS1,1550,0.1841544461778471,0.2386895475819032,0.00010130174091105852,6,0
XPNPEP3,1551,0.1839776391055642,0.2381695267810712,2.5374051437518234e-07,1,0
CCDC51,1552,0.1834472178887155,0.2366094643785751,2.7944144587696266e-05,1,0
CD2BP2,1553,0.1833595688395433,0.0239209568382735,0.00027946629680884104,3,0
ORMDL2,1554,0.1832704108164326,0.2360894435777431,0.0,0,0
TSHZ1,1555,0.1830936037441498,0.235569422776911,7.899255916611043e-05,2,0
TMEM204,1556,0.1829167966718669,0.235049401976079,0.0,0,0
YWHAQ,1557,0.1827399895995839,0.234529381175247,0.00016488481513191185,6,0
PGK1,1558,0.1825631825273011,0.2340093603744149,0.0008954364811610798,8,0
PTPN7,1559,0.1823863754550182,0.2334893395735829,0.00011606451997655584,1,0
ZNF398,1560,0.1822095683827353,0.2329693187727509,6.74434684298061e-07,3,0
CYSTM1,1561,0.1820327613104524,0.2324492979719188,0.0,0,0
LIN7C,1562,0.1818559542381695,0.2319292771710868,0.0006260363303674044,2,0
LYRM9,1563,0.1816791471658866,0.2314092563702548,1.1561140837299065e-06,1,0
PARP16,1564,0.1815023400936037,0.2308892355694227,2.211383124944078e-05,2,0
ATXN7L2,1565,0.1811487259490379,0.2298491939677587,0.0,2,0
OSGEPL1,1566,0.180971918876755,0.2293291731669266,5.443771065608721e-06,5,0
RWDD2B,1567,0.1807951118044722,0.2288091523660946,0.0,0,0
VPS8,1568,0.1806183047321893,0.2282891315652626,0.00012961582148634504,4,0
ZNF367,1569,0.1802646905876235,0.2272490899635985,0.0,0,0
BAP1,1570,0.1800878835153406,0.2267290691627665,0.00010480479725239772,4,0
MICAL2,1571,0.1799110764430577,0.2262090483619344,0.0,1,0
TATDN1,1572,0.1797342693707748,0.2256890275611024,1.577884079100356e-05,2,0
CCDC88C,1573,0.179380655226209,0.2246489859594383,0.0,0,0
PRR7,1574,0.1792038481539261,0.2241289651586063,2.8543658477588336e-06,1,0
RBM38,1575,0.1790270410816433,0.2236089443577743,1.1583608322285817e-05,2,0
SMPD3,1576,0.1786734269370775,0.2225689027561102,0.00010263183306466398,6,0
ZRSR2,1577,0.1784966198647946,0.2220488819552782,0.0,1,0
ARMH3,1578,0.1783198127925117,0.2215288611544461,0.0,0,0
ADD1,1579,0.1781430057202288,0.2210088403536141,2.5568951327488177e-05,3,0
NPM3,1580,0.1776125845033801,0.219448777951118,0.0,0,0
RBM41,1581,0.1774357774310972,0.218928757150286,5.910055061904787e-05,4,0
CDCA3,1582,0.1772589703588143,0.2184087363494539,6.042025989859184e-05,5,0
SLFN11,1583,0.1765517420696828,0.2163286531461258,0.0,0,0
GMCL1,1584,0.1763749349973999,0.2158086323452938,0.0,0,0
RMDN1,1585,0.176198127925117,0.2152886115444617,0.00011420913688634448,1,0
CAP1,1586,0.1760213208528341,0.2147685907436297,0.00018587080464841724,6,0
MAP3K3,1587,0.1756677067082683,0.2137285491419656,4.283063458729738e-05,2,0
CWC25,1588,0.1754908996359854,0.2132085283411336,0.0,0,0
MKNK2,1589,0.1753140925637025,0.2126885075403016,1.1339390144216371e-05,2,0
ANXA7,1590,0.1751372854914196,0.2121684867394696,0.0,0,0
GDPD3,1591,0.1747836713468539,0.2111284451378055,1.2913261977785468e-05,2,0
RNF10,1592,0.1744300572022881,0.2100884035361414,1.1877249030508598e-05,1,0
RAB34,1593,0.1742532501300052,0.2095683827353094,2.544406288087328e-05,3,0
VAMP2,1594,0.1740764430577223,0.2090483619344773,4.124919741955569e-05,3,0
BAX,1595,0.1738996359854394,0.2085283411336453,0.00035128722725505276,10,0
PTBP3,1596,0.1737228289131565,0.2080083203328133,2.55129799284513e-05,4,0
PFDN5,1597,0.1735460218408736,0.2074882995319812,0.00011968611326857763,5,0
USF1,1598,0.1733692147685907,0.2069682787311492,0.00023544767119708216,4,0
KLHDC4,1599,0.1731924076963078,0.2064482579303172,0.0,0,0
TNKS2,1600,0.173015600624025,0.2059282371294852,1.306621045169516e-05,2,0
SEMA4F,1601,0.1729168649315889,0.0379615184607384,0.0,0,0
LRWD1,1602,0.1728387935517421,0.2054082163286531,2.2208124017755668e-05,2,0
SMYD2,1603,0.1726619864794591,0.2048881955278211,0.00017584216834004435,6,0
HAT1,1604,0.1724851794071762,0.204368174726989,0.0002742642988248759,4,0
DDX19A,1605,0.1723083723348934,0.203848153926157,0.0,0,0
COPS7A,1606,0.1721315652626105,0.203328133125325,0.00014572964682430813,10,0
VPS4A,1607,0.1719547581903276,0.2028081123244929,1.7367701507333575e-05,3,0
SPIDR,1608,0.1717779511180447,0.2022880915236609,7.001753538552602e-06,3,0
PSRC1,1609,0.1716011440457618,0.2017680707228289,4.843461198770337e-06,3,0
SMAGP,1610,0.1714243369734789,0.2012480499219968,0.0,0,0
MIX23,1611,0.171247529901196,0.2007280291211648,0.0,0,0
KCNC4,1612,0.1710707228289131,0.2002080083203328,1.2583178085960773e-05,2,0
TMX2,1613,0.1708939157566302,0.1996879875195008,0.0,1,0
TCF25,1614,0.1707171086843474,0.1991679667186687,0.0,0,0
SPR,1615,0.1705403016120645,0.1986479459178367,0.0,0,0
MDM2,1616,0.1703634945397816,0.1981279251170047,0.0009471797887903988,20,0
WRN,1617,0.1701866874674987,0.1976079043161726,0.0002492534323826465,5,0
MRFAP1,1618,0.1698330733229329,0.1965678627145085,1.0785760800964155e-05,1,0
CD79A,1619,0.16965626625065,0.1960478419136765,0.0014120493747461192,9,0
SQOR,1620,0.1694794591783671,0.1955278211128445,7.868854146662005e-05,3,0
CD3D,1621,0.1693026521060842,0.1950078003120124,0.003581682344174,18,0
TMEM179B,1622,0.1691258450338013,0.1944877795111804,6.813749921379417e-05,2,0
TAF13,1623,0.1685954238169527,0.1929277171086843,7.64568135967145e-05,3,0
DDX60L,1624,0.1685483273348261,0.0535621424856994,6.412387181208021e-06,1,0
LIG1,1625,0.1684186167446698,0.1924076963078523,0.00019475462353639323,7,0
TMEM50A,1626,0.1682418096723869,0.1918876755070203,4.159149540891498e-07,1,0
FKBPL,1627,0.168065002600104,0.1913676547061882,6.567762867703762e-06,2,0
KCTD10,1628,0.1678881955278211,0.1908476339053562,3.845841639345026e-05,3,0
TBC1D15,1629,0.1677113884555382,0.1903276131045241,4.110092297601937e-05,4,0
NIP7,1630,0.1675345813832553,0.1898075923036921,1.950179995619606e-05,6,0
LINS1,1631,0.1673577743109724,0.1892875715028601,0.0,0,0
ATF7IP,1632,0.1670041601664066,0.188247529901196,2.5949641196464967e-05,2,0
PHF11,1633,0.1668273530941237,0.187727509100364,0.00010608822479779479,1,0
FAM241B,1634,0.1666505460218408,0.187207488299532,0.0,0,0
AGFG2,1635,0.166473738949558,0.1866874674986999,4.337696598700917e-06,2,0
RAB10,1636,0.1662969318772751,0.1861674466978679,4.650178288162796e-05,10,0
PCYT2,1637,0.1659433177327093,0.1851274050962038,1.0934732483022003e-05,3,0
EVA1B,1638,0.1657665106604264,0.1846073842953718,0.0,0,0
DNAJC5,1639,0.1656589879372215,0.0265210608424337,6.454744956519878e-05,6,0
ZNF100,1640,0.1655897035881435,0.1840873634945397,0.0,0,0
FICD,1641,0.1654128965158606,0.1835673426937077,2.1731022061964136e-05,2,0
CCAR1,1642,0.1652360894435777,0.1830473218928757,6.786519719348592e-05,3,0
ZNF625,1643,0.1648824752990119,0.1820072802912116,0.0,0,0
H3-3A,1644,0.164705668226729,0.1814872594903796,0.00011171700681784608,4,0
RNF115,1645,0.1645288611544462,0.1809672386895476,1.0366603352088267e-05,1,0
OSBPL10,1646,0.1641752470098804,0.1799271970878835,3.05192686183119e-05,2,0
ZNF136,1647,0.1639984399375975,0.1794071762870515,0.0,0,0
TARBP1,1648,0.1638216328653146,0.1788871554862194,1.7813472543789113e-05,1,0
POLR2L,1649,0.1636448257930317,0.1783671346853874,5.632794512970208e-05,4,0
MELK,1650,0.1634680187207488,0.1778471138845553,0.00024021299754682524,5,0
NDUFC2,1651,0.1632912116484659,0.1773270930837233,2.3047702204758382e-05,9,0
TFB1M,1652,0.163114404576183,0.1768070722828913,7.051756885261125e-06,4,0
MOK,1653,0.1629375975039001,0.1762870514820592,1.481828249597709e-05,1,0
EIF4A1,1654,0.1627607904316172,0.1757670306812272,0.0002381851371069851,15,0
GDAP1,1655,0.1625839833593343,0.1752470098803952,0.0,0,0
CCDC82,1656,0.1624071762870514,0.1747269890795632,0.0,1,0
RAP2A,1657,0.1620535621424857,0.1736869474778991,5.459855727239945e-05,3,0
MMGT1,1658,0.1618767550702028,0.1731669266770671,1.452337405613842e-05,4,0
PPRC1,1659,0.1616999479979199,0.172646905876235,5.922787853701953e-05,3,0
CRTAP,1660,0.1615487415825116,0.0416016640665626,0.0,1,0
CTTN,1661,0.161523140925637,0.172126885075403,0.00019586547493104524,14,0
GARRE1,1662,0.1613463338533541,0.1716068642745709,1.5319275981030885e-05,4,0
ELAVL1,1663,0.1611695267810712,0.1710868434737389,0.00013044097859272064,14,0
RAP1GDS1,1664,0.1609927197087883,0.1705668226729069,0.0001705207147308183,5,0
ZNF664,1665,0.1608159126365054,0.1700468018720748,0.0,0,0
SLC35E1,1666,0.1606391055642226,0.1695267810712428,1.079708372237856e-05,4,0
DAPK3,1667,0.1602854914196568,0.1684867394695788,4.3366070155839543e-05,2,0
FNDC3A,1668,0.1601086843473739,0.1679667186687467,7.322827104084317e-06,2,0
PCGF1,1669,0.159931877275091,0.1674466978679147,6.733896523131764e-05,4,0
VCPKMT,1670,0.1597550702028081,0.1669266770670827,0.0,0,0
CBFA2T2,1671,0.1595782631305252,0.1664066562662506,3.8335186990454475e-06,2,0
ATG3,1672,0.1594014560582423,0.1658866354654186,0.00023298755475741444,6,0
PTDSS1,1673,0.1590478419136765,0.1648465938637545,0.0,0,0
USO1,1674,0.1588710348413936,0.1643265730629225,1.0492861862134663e-05,4,0
PDE6B,1675,0.1586942277691107,0.1638065522620904,5.23379098681481e-05,5,0
IL32,1676,0.1585174206968279,0.1632865314612584,0.0035466361476295693,14,0
LMTK3,1677,0.158340613624545,0.1627665106604264,0.0,0,0
TOPBP1,1678,0.1581638065522621,0.1622464898595944,9.548511086203256e-05,5,0
IDNK,1679,0.1579869994799792,0.1617264690587623,2.748240769740363e-05,2,0
RAB3GAP2,1680,0.1578101924076963,0.1612064482579303,7.174309360836635e-06,2,0
TXNDC15,1681,0.1576333853354134,0.1606864274570983,0.0,1,0
GNPTG,1682,0.1572797711908476,0.1596463858554342,7.417611547158432e-06,2,0
ANKRD42,1683,0.1571029641185647,0.1591263650546021,0.0,0,0
HDDC2,1684,0.1569261570462818,0.1586063442537701,7.727962035470894e-05,3,0
SUCLG1,1685,0.1567493499739989,0.1580863234529381,0.0001729496418843125,7,0
NDFIP2,1686,0.156572542901716,0.157566302652106,0.0,1,0
LCMT2,1687,0.1563957358294332,0.157046281851274,0.0,0,0
PLEKHA2,1688,0.1562189287571503,0.156526261050442,9.737259317128765e-06,1,0
AKAP1,1689,0.1560421216848674,0.15600624024961,1.0566133350424102e-05,3,0
HSD17B8,1690,0.1558653146125845,0.1554862194487779,1.7378253079726872e-05,4,0
DLAT,1691,0.1556885075403016,0.1549661986479459,4.6519049344009117e-05,8,0
SLC3A2,1692,0.1555117004680187,0.1544461778471139,4.9022176731662446e-05,8,0
TCF20,1693,0.1553348933957358,0.1539261570462818,0.00018615383997797527,1,0
MRS2,1694,0.1551580863234529,0.1534061362454498,1.6741256792720867e-05,4,0
SETD1B,1695,0.15498127925117,0.1528861154446177,0.00023776406919275974,7,0
ATF1,1696,0.1548044721788871,0.1523660946437857,0.0003938007672501592,6,0
IKBIP,1697,0.1546276651066042,0.1518460738429537,0.0,0,0
VPS13A,1698,0.1544508580343213,0.1513260530421216,1.625684146252134e-05,1,0
EXT2,1699,0.1542740509620385,0.1508060322412896,2.2655734971013175e-07,2,0
AKR7A2,1700,0.1540972438897556,0.1502860114404576,6.2460204500803515e-06,5,0
DPH2,1701,0.1539204368174727,0.1497659906396256,2.6322191456361374e-05,3,0
PLA2G12A,1702,0.1535668226729069,0.1487259490379615,9.428754599615553e-06,2,0
RHOG,1703,0.153390015600624,0.1482059282371295,0.00015548082853208189,8,0
TRMT2A,1704,0.1532132085283411,0.1476859074362974,0.0,0,0
ADAM8,1705,0.1530364014560582,0.1471658866354654,0.0,0,0
NDUFA5,1706,0.1528595943837753,0.1466458658346333,4.715876806147657e-05,14,0
GNE,1707,0.1526827873114924,0.1461258450338013,7.172990165677813e-05,8,0
UBTD1,1708,0.1523291731669266,0.1450858034321372,0.0,1,0
IL22,1709,0.1521523660946438,0.1445657826313052,0.014821291766088433,27,0
RNF38,1710,0.151798751950078,0.1435257410296412,1.3496133577820721e-06,1,0
CRK,1711,0.1516219448777951,0.1430057202288091,0.0003415022753435386,14,0
TXNDC17,1712,0.1514451378055122,0.1424856994279771,9.105047241072758e-08,1,0
SNX30,1713,0.1512683307332293,0.1419656786271451,3.487186332771626e-06,1,0
SFR1,1714,0.1510915236609464,0.141445657826313,6.04561237352245e-06,2,0
ALAS1,1715,0.1506413203912559,0.0384815392615704,3.700519249335527e-05,2,0
TIAL1,1716,0.1505611024440977,0.1398855954238169,0.0005059040598430416,5,0
ADI1,1717,0.1502074882995319,0.1388455538221528,4.407755689753715e-05,3,0
MCC,1718,0.1500306812272491,0.1383255330213208,2.2746992681390785e-05,5,0
NUP37,1719,0.1498538741549662,0.1378055122204888,7.129040633650393e-05,5,0
MAGEE1,1720,0.1496770670826833,0.1372854914196568,0.0,0,0
TSTD2,1721,0.1495002600104004,0.1367654706188247,0.0,0,0
PDIA4,1722,0.1493234529381175,0.1362454498179927,0.00011491956793688872,3,0
ZNF7,1723,0.1487930317212688,0.1346853874154966,8.976674419907812e-05,1,0
FES,1724,0.1486162246489859,0.1341653666146645,5.904074983702541e-05,2,0
CDC25A,1725,0.1482626105044202,0.1331253250130005,0.00030786889324299757,13,0
CCL5,1726,0.1480858034321373,0.1326053042121684,0.013137623538567905,19,0
UQCC5,1727,0.1479089963598544,0.1320852834113364,0.0,0,0
ZCCHC3,1728,0.1473785751430057,0.1305252210088403,4.6109085061541464e-05,1,0
GSTO1,1729,0.1472017680707228,0.1300052002080083,4.074592814973624e-05,5,0
ZNF486,1730,0.1470249609984399,0.1294851794071763,0.0,0,0
BTG3,1731,0.146848153926157,0.1289651586063442,0.0,0,0
RAB21,1732,0.1466713468538741,0.1284451378055122,2.819030141829172e-05,4,0
ZNF444,1733,0.1463177327093083,0.1274050962038481,0.0,1,0
TRIP6,1734,0.1461409256370255,0.1268850754030161,1.6689345365207606e-05,1,0
CFAP410,1735,0.1459641185647426,0.126365054602184,0.0,0,0
BAZ2A,1736,0.1457873114924597,0.125845033801352,2.059879756272106e-05,2,0
PPP1R15A,1737,0.1456105044201768,0.12532501300052,0.00022358227495857777,6,0
NOL7,1738,0.145256890275611,0.1242849713988559,0.00012894433531411182,3,0
YAF2,1739,0.1449032761310452,0.1232449297971918,0.0,0,0
ZSCAN21,1740,0.1447264690587623,0.1227249089963598,0.0,3,0
KRR1,1741,0.1443728549141965,0.1216848673946957,8.306373659407106e-05,8,0
MPV17,1742,0.1441960478419137,0.1211648465938637,2.513046633312858e-06,3,0
PALS1,1743,0.1440192407696308,0.1206448257930317,0.000676708275568557,4,0
USP19,1744,0.143665626625065,0.1196047841913676,0.00013420431741687324,5,0
ERO1B,1745,0.1433120124804992,0.1185647425897035,1.0806826931396484e-05,2,0
SH2D3A,1746,0.1431352054082163,0.1180447217888715,0.0003483457405139055,3,0
USP21,1747,0.1429583983359334,0.1175247009880395,0.00036094133400525573,4,0
TLCD3A,1748,0.1427815912636505,0.1170046801872074,0.0,0,0
ZNF320,1749,0.1426047841913676,0.1164846593863754,0.0,0,0
ARF3,1750,0.1424279771190847,0.1159646385855434,0.0002476850322770841,10,0
PLEKHF2,1751,0.1422511700468018,0.1154446177847113,4.4157878292680196e-08,1,0
IL15,1752,0.1420743629745189,0.1149245969838793,0.009696858544551967,33,0
PPP1R14B,1753,0.1418975559022361,0.1144045761830473,0.0,0,0
KIZ,1754,0.1417207488299532,0.1138845553822152,0.0,0,0
LFNG,1755,0.1415439417576703,0.1133645345813832,0.0,0,0
TMBIM6,1756,0.1413671346853874,0.1128445137805512,2.835098551776348e-06,4,0
SRSF5,1757,0.1411903276131045,0.1123244929797191,4.254123319858892e-05,6,0
SLC26A2,1758,0.1408367134685387,0.1112844513780551,0.0,0,0
DCXR,1759,0.1404830993239729,0.110244409776391,0.000459213032959645,2,0
MGAT4A,1760,0.14030629225169,0.109724388975559,8.957729975867412e-06,3,0
ZSCAN30,1761,0.1401294851794071,0.1092043681747269,0.0,2,0
ZFP69,1762,0.1397758710348414,0.1081643265730629,0.0,0,0
ELOVL1,1763,0.1395990639625585,0.1076443057722308,3.2071162588300394e-06,3,0
ARL6,1764,0.1394222568902756,0.1071242849713988,3.920936157111948e-05,4,0
ZNF564,1765,0.1390686427457098,0.1060842433697348,0.0,0,0
GPR15,1766,0.1388918356734269,0.1055642225689027,0.0,0,0
USP1,1767,0.138715028601144,0.1050442017680707,0.0002530901414334778,10,0
CRBN,1768,0.1385382215288611,0.1045241809672386,6.966199315279648e-05,6,0
TUT7,1769,0.1381846073842954,0.1034841393655746,0.0,0,0
SPATA33,1770,0.1378309932397296,0.1024440977639105,0.0,0,0
COMMD10,1771,0.1376541861674467,0.1019240769630785,0.00011239558193980201,7,0
HK1,1772,0.1374773790951638,0.1014040561622464,6.488426784863257e-05,5,0
FCMR,1773,0.137123764950598,0.1003640145605824,0.0006383893212424906,2,0
PARP2,1774,0.1369469578783151,0.0998439937597504,0.00012514339947828468,9,0
PIP4P2,1775,0.1367701508060322,0.0993239729589183,9.733699377662648e-05,6,0
LDHB,1776,0.1365933437337493,0.0988039521580863,0.0,0,0
EEF1AKMT3,1777,0.1365317300589571,0.0083203328133125,0.0,1,0
USP35,1778,0.1358861154446178,0.0967238689547582,0.00015472046211067233,2,0
DDA1,1779,0.1357093083723349,0.0962038481539261,2.2016694484939975e-05,5,0
PITHD1,1780,0.135532501300052,0.0956838273530941,0.0,0,0
DUSP8,1781,0.1353556942277691,0.095163806552262,0.0,0,0
NFATC2IP,1782,0.1351788871554862,0.09464378575143,3.0814095356958244e-05,4,0
CLIP2,1783,0.1350020800832033,0.094123764950598,0.0,0,0
NR2C2AP,1784,0.1341180447217889,0.0915236609464378,0.0,0,0
TAB1,1785,0.133941237649506,0.0910036401456058,0.0011190148904355092,9,0
CITED4,1786,0.1337644305772231,0.0904836193447738,6.948313721512625e-05,1,0
DDX42,1787,0.1335876235049402,0.0899635985439417,2.3214466438861753e-05,2,0
ANAPC16,1788,0.1334108164326573,0.0894435777431097,0.0004825075048253799,11,0
KRT10-AS1,1789,0.1330572022880915,0.0884035361414456,0.0,0,0
